StateFIPS,State,Year,Sex,Value
12,Florida,2014,Male,38.6
12,Florida,2014,Female,10.1
12,Florida,2015,Male,37.0
12,Florida,2015,Female,9.4
12,Florida,2016,Male,35.2
12,Florida,2016,Female,8.9
12,Florida,2017,Male,32.0
12,Florida,2017,Female,8.5
12,Florida,2018,Male,31.0
12,Florida,2018,Female,8.0
12,Florida,2019,Male,31.8
12,Florida,2019,Female,7.9
12,Florida,2020,Male,29.0
12,Florida,2020,Female,7.2
13,Georgia,2011,Male,32.9
13,Georgia,2011,Female,7.4
13,Georgia,2012,Male,33.7
13,Georgia,2012,Female,8.4
13,Georgia,2013,Male,32.7
13,Georgia,2013,Female,7.2
13,Georgia,2014,Male,32.4
13,Georgia,2014,Female,8.0
13,Georgia,2015,Male,32.9
13,Georgia,2015,Female,8.0
13,Georgia,2016,Male,33.1
13,Georgia,2016,Female,7.6
13,Georgia,2017,Male,32.9
13,Georgia,2017,Female,7.6
13,Georgia,2018,Male,33.2
13,Georgia,2018,Female,7.4
13,Georgia,2019,Male,31.9
13,Georgia,2019,Female,7.6
13,Georgia,2020,Male,28.8
13,Georgia,2020,Female,7.3
15,Hawaii,2011,Male,21.5
15,Hawaii,2011,Female,4.9
15,Hawaii,2012,Male,22.1
15,Hawaii,2012,Female,5.8
15,Hawaii,2013,Male,21.6
15,Hawaii,2013,Female,6.2
15,Hawaii,2014,Male,27.3
15,Hawaii,2014,Female,5.2
15,Hawaii,2015,Male,24.7
15,Hawaii,2015,Female,6.4
15,Hawaii,2016,Male,23.5
15,Hawaii,2016,Female,4.4
15,Hawaii,2017,Male,26.9
15,Hawaii,2017,Female,4.7
15,Hawaii,2018,Male,22.6
15,Hawaii,2018,Female,5.3
15,Hawaii,2019,Male,23.3
15,Hawaii,2019,Female,5.3
15,Hawaii,2020,Male,23.2
15,Hawaii,2020,Female,5.1
16,Idaho,2011,Male,36.3
16,Idaho,2011,Female,9.4
16,Idaho,2012,Male,41.1
16,Idaho,2012,Female,7.4
16,Idaho,2013,Male,39.1
16,Idaho,2013,Female,8.1
16,Idaho,2014,Male,37.1
16,Idaho,2014,Female,9.7
16,Idaho,2015,Male,34.1
16,Idaho,2015,Female,10.2
16,Idaho,2016,Male,37.5
16,Idaho,2016,Female,8.2
16,Idaho,2017,Male,38.9
16,Idaho,2017,Female,8.5
16,Idaho,2018,Male,35.4
16,Idaho,2018,Female,7.6
16,Idaho,2019,Male,39.7
16,Idaho,2019,Female,7.1
16,Idaho,2020,Male,30.6
16,Idaho,2020,Female,8.0
17,Illinois,2011,Male,37.6
17,Illinois,2011,Female,9.8
17,Illinois,2012,Male,36.5
17,Illinois,2012,Female,9.3
17,Illinois,2013,Male,39.1
17,Illinois,2013,Female,9.6
17,Illinois,2014,Male,37.1
17,Illinois,2014,Female,9.2
17,Illinois,2015,Male,37.5
17,Illinois,2015,Female,9.8
17,Illinois,2016,Male,36.2
17,Illinois,2016,Female,9.2
17,Illinois,2017,Male,36.2
17,Illinois,2017,Female,8.5
17,Illinois,2018,Male,33.2
17,Illinois,2018,Female,8.7
17,Illinois,2019,Male,34.2
17,Illinois,2019,Female,8.4
17,Illinois,2020,Male,32.4
17,Illinois,2020,Female,8.0
18,Indiana,2011,Male,38.3
18,Indiana,2011,Female,9.1
18,Indiana,2012,Male,38.5
18,Indiana,2012,Female,9.3
18,Indiana,2013,Male,38.9
18,Indiana,2013,Female,9.7
18,Indiana,2014,Male,41.1
18,Indiana,2014,Female,9.9
18,Indiana,2015,Male,39.8
18,Indiana,2015,Female,8.9
18,Indiana,2017,Male,38.0
18,Indiana,2017,Female,9.3
18,Indiana,2018,Male,36.0
18,Indiana,2018,Female,9.5
18,Indiana,2019,Male,34.5
18,Indiana,2019,Female,8.1
19,Iowa,2011,Male,40.4
19,Iowa,2011,Female,8.0
19,Iowa,2012,Male,39.0
19,Iowa,2012,Female,9.3
19,Iowa,2013,Male,37.3
19,Iowa,2013,Female,8.6
19,Iowa,2014,Male,38.0
19,Iowa,2014,Female,9.8
19,Iowa,2015,Male,39.9
19,Iowa,2015,Female,8.2
19,Iowa,2016,Male,36.8
19,Iowa,2016,Female,8.8
19,Iowa,2017,Male,38.9
19,Iowa,2017,Female,8.9
19,Iowa,2018,Male,40.0
19,Iowa,2018,Female,8.5
19,Iowa,2019,Male,39.1
19,Iowa,2019,Female,8.9
19,Iowa,2020,Male,35.3
19,Iowa,2020,Female,8.0
21,Kentucky,2011,Male,42.7
21,Kentucky,2011,Female,10.1
21,Kentucky,2012,Male,41.0
21,Kentucky,2012,Female,10.3
21,Kentucky,2013,Male,37.8
21,Kentucky,2013,Female,9.7
21,Kentucky,2014,Male,40.7
21,Kentucky,2014,Female,11.4
21,Kentucky,2015,Male,39.9
21,Kentucky,2015,Female,9.4
21,Kentucky,2016,Male,38.1
21,Kentucky,2016,Female,9.5
21,Kentucky,2017,Male,41.3
21,Kentucky,2017,Female,9.4
21,Kentucky,2018,Male,38.6
