StateFIPS,State,Year,Sex,Value
12,Florida,2014,Male,21.04
12,Florida,2014,Female,10.29
12,Florida,2015,Male,21.23
12,Florida,2015,Female,10.86
12,Florida,2016,Male,21.09
12,Florida,2016,Female,10.4
12,Florida,2017,Male,20.05
12,Florida,2017,Female,10.51
12,Florida,2018,Male,21.33
12,Florida,2018,Female,10.56
12,Florida,2019,Male,21.69
12,Florida,2019,Female,10.83
12,Florida,2020,Male,21.04
12,Florida,2020,Female,9.77
13,Georgia,2011,Male,19.89
13,Georgia,2011,Female,10.91
13,Georgia,2012,Male,23.26
13,Georgia,2012,Female,11.25
13,Georgia,2013,Male,21.69
13,Georgia,2013,Female,10.86
13,Georgia,2014,Male,24.24
13,Georgia,2014,Female,11.18
13,Georgia,2015,Male,22.43
13,Georgia,2015,Female,12.82
13,Georgia,2016,Male,24.7
13,Georgia,2016,Female,12.23
13,Georgia,2017,Male,24.79
13,Georgia,2017,Female,12.58
13,Georgia,2018,Male,23.28
13,Georgia,2018,Female,11.74
13,Georgia,2019,Male,25.26
13,Georgia,2019,Female,12.7
13,Georgia,2020,Male,23.72
13,Georgia,2020,Female,11.69
15,Hawaii,2011,Male,20.3
15,Hawaii,2011,Female,10.05
15,Hawaii,2012,Male,17.91
15,Hawaii,2012,Female,8.13
15,Hawaii,2013,Male,20.46
15,Hawaii,2013,Female,8.38
15,Hawaii,2014,Male,16.41
15,Hawaii,2014,Female,8.97
15,Hawaii,2015,Male,20.78
15,Hawaii,2015,Female,9.92
15,Hawaii,2016,Male,19.89
15,Hawaii,2016,Female,7.01
15,Hawaii,2017,Male,19.62
15,Hawaii,2017,Female,7.92
15,Hawaii,2018,Male,17.65
15,Hawaii,2018,Female,8.2
15,Hawaii,2019,Male,20.51
15,Hawaii,2019,Female,9.46
15,Hawaii,2020,Male,19.8
15,Hawaii,2020,Female,9.72
16,Idaho,2011,Male,20.5
16,Idaho,2011,Female,12.02
16,Idaho,2012,Male,21.39
16,Idaho,2012,Female,9.61
16,Idaho,2013,Male,21.97
16,Idaho,2013,Female,12.61
16,Idaho,2014,Male,22.33
16,Idaho,2014,Female,10.73
16,Idaho,2015,Male,22.58
16,Idaho,2015,Female,11.55
16,Idaho,2016,Male,22.05
16,Idaho,2016,Female,11.99
16,Idaho,2017,Male,25.34
16,Idaho,2017,Female,12.28
16,Idaho,2018,Male,23.05
16,Idaho,2018,Female,10.86
16,Idaho,2019,Male,28.54
16,Idaho,2019,Female,14.19
16,Idaho,2020,Male,24.4
16,Idaho,2020,Female,12.59
17,Illinois,2011,Male,23.55
17,Illinois,2011,Female,12.46
17,Illinois,2012,Male,23.62
17,Illinois,2012,Female,12.63
17,Illinois,2013,Male,24.13
17,Illinois,2013,Female,12.52
17,Illinois,2014,Male,25.56
17,Illinois,2014,Female,12.38
17,Illinois,2015,Male,25.86
17,Illinois,2015,Female,12.51
17,Illinois,2016,Male,25.71
17,Illinois,2016,Female,12.42
17,Illinois,2017,Male,24.8
17,Illinois,2017,Female,12.94
17,Illinois,2018,Male,24.78
17,Illinois,2018,Female,12.99
17,Illinois,2019,Male,25.94
17,Illinois,2019,Female,13.08
17,Illinois,2020,Male,24.0
17,Illinois,2020,Female,11.24
18,Indiana,2011,Male,23.59
18,Indiana,2011,Female,12.93
18,Indiana,2012,Male,22.81
18,Indiana,2012,Female,12.24
18,Indiana,2013,Male,26.08
18,Indiana,2013,Female,13.23
18,Indiana,2014,Male,25.84
18,Indiana,2014,Female,13.55
18,Indiana,2015,Male,26.44
18,Indiana,2015,Female,14.28
18,Indiana,2017,Male,25.41
18,Indiana,2017,Female,14.06
18,Indiana,2018,Male,25.39
18,Indiana,2018,Female,14.95
18,Indiana,2019,Male,24.47
18,Indiana,2019,Female,12.23
19,Iowa,2011,Male,23.56
19,Iowa,2011,Female,12.68
19,Iowa,2012,Male,25.15
19,Iowa,2012,Female,13.0
19,Iowa,2013,Male,26.36
19,Iowa,2013,Female,11.39
19,Iowa,2014,Male,24.67
19,Iowa,2014,Female,13.55
19,Iowa,2015,Male,26.85
19,Iowa,2015,Female,13.51
19,Iowa,2016,Male,28.51
19,Iowa,2016,Female,13.82
19,Iowa,2017,Male,26.35
19,Iowa,2017,Female,13.56
19,Iowa,2018,Male,29.35
19,Iowa,2018,Female,14.4
19,Iowa,2019,Male,25.79
19,Iowa,2019,Female,14.23
19,Iowa,2020,Male,27.83
19,Iowa,2020,Female,14.28
21,Kentucky,2011,Male,27.07
21,Kentucky,2011,Female,14.54
21,Kentucky,2012,Male,26.1
21,Kentucky,2012,Female,14.73
21,Kentucky,2013,Male,27.2
21,Kentucky,2013,Female,15.15
21,Kentucky,2014,Male,26.99
21,Kentucky,2014,Female,14.21
21,Kentucky,2015,Male,27.65
21,Kentucky,2015,Female,16.12
21,Kentucky,2016,Male,29.88
21,Kentucky,2016,Female,15.24
21,Kentucky,2017,Male,29.12
21,Kentucky,2017,Female,16.81
21,Kentucky,2018,Male,28.38
21,Kentucky,2018,Female,14.62
21,Kentucky,2019,Male,29.71
21,Kentucky,2019,Female,14.81
21,Kentucky,2020,Male,27.57
21,Kentucky,2020,Female,13.03
22,Louisiana,2011,Male,27.09
22,Louisiana,2011,Female,16.37
22,Louisiana,2012,Male,28.55
22,Louisiana,2012,Female,15.2
22,Louisiana,2013,Male,29.44
22,Louisiana,2013,Female,15.62
22,Louisiana,2014,Male,31.58
22,Louisiana,2014,Female,16.25
22,Louisiana,2015,Male,28.87
22,Louisiana,2015,Female,15.53
22,Louisiana,2016,Male,28.54
22,Louisiana,2016,Female,16.0
22,Louisiana,2017,Male,31.66
22,Louisiana,2017,Female,16.16
22,Louisiana,2018,Male,30.36
22,Louisiana,2018,Female,16.21
22,Louisiana,2019,Male,33.46
22,Louisiana,2019,Female,17.36
22,Louisiana,2020,Male,30.94
22,Louisiana,2020,Female,14.39
23,Maine,2011,Male,22.01
23,Maine,2011,Female,10.57
23,Maine,2012,Male,22.43
23,Maine,2012,Female,10.71
23,Maine,2013,Male,19.19
23,Maine,2013,Female,12.24
23,Maine,2014,Male,23.03
23,Maine,2014,Female,12.71
23,Maine,2015,Male,20.79
23,Maine,2015,Female,14.88
23,Maine,2016,Male,22.88
23,Maine,2016,Female,11.61
23,Maine,2017,Male,21.82
23,Maine,2017,Female,11.72
23,Maine,2018,Male,26.84
23,Maine,2018,Female,10.58
23,Maine,2019,Male,25.37
23,Maine,2019,Female,11.18
23,Maine,2020,Male,23.21
23,Maine,2020,Female,11.31
24,Maryland,2011,Male,20.63
24,Maryland,2011,Female,10.95
24,Maryland,2012,Male,19.69
24,Maryland,2012,Female,10.71
24,Maryland,2013,Male,20.72
24,Maryland,2013,Female,10.11
24,Maryland,2014,Male,19.67
24,Maryland,2014,Female,9.93
24,Maryland,2015,Male,21.24
24,Maryland,2015,Female,10.97
24,Maryland,2016,Male,21.5
24,Maryland,2016,Female,11.62
24,Maryland,2017,Male,20.45
24,Maryland,2017,Female,11.62
24,Maryland,2018,Male,20.78
24,Maryland,2018,Female,12.54
24,Maryland,2019,Male,23.8
24,Maryland,2019,Female,12.17
24,Maryland,2020,Male,18.17
24,Maryland,2020,Female,9.58
25,Massachusetts,2011,Male,20.71
25,Massachusetts,2011,Female,10.63
25,Massachusetts,2012,Male,20.99
25,Massachusetts,2012,Female,11.06
25,Massachusetts,2013,Male,23.42
25,Massachusetts,2013,Female,10.79
25,Massachusetts,2014,Male,23.53
25,Massachusetts,2014,Female,10.76
25,Massachusetts,2015,Male,24.27
25,Massachusetts,2015,Female,11.03
25,Massachusetts,2016,Male,22.82
