StateFIPS,State,Year,Sex,Value
12,Florida,2014,Male,34.8
12,Florida,2014,Female,18.14
12,Florida,2015,Male,36.0
12,Florida,2015,Female,18.81
12,Florida,2016,Male,34.95
12,Florida,2016,Female,18.64
12,Florida,2017,Male,35.06
12,Florida,2017,Female,20.43
12,Florida,2018,Male,34.3
12,Florida,2018,Female,19.17
12,Florida,2019,Male,33.66
12,Florida,2019,Female,19.16
12,Florida,2020,Male,31.26
12,Florida,2020,Female,18.42
13,Georgia,2011,Male,31.88
13,Georgia,2011,Female,18.25
13,Georgia,2012,Male,36.2
13,Georgia,2012,Female,19.97
13,Georgia,2013,Male,34.93
13,Georgia,2013,Female,18.68
13,Georgia,2014,Male,37.72
13,Georgia,2014,Female,21.27
13,Georgia,2015,Male,36.76
13,Georgia,2015,Female,21.66
13,Georgia,2016,Male,34.51
13,Georgia,2016,Female,20.19
13,Georgia,2017,Male,36.38
13,Georgia,2017,Female,20.0
13,Georgia,2018,Male,33.28
13,Georgia,2018,Female,20.13
13,Georgia,2019,Male,33.2
13,Georgia,2019,Female,20.47
13,Georgia,2020,Male,27.13
13,Georgia,2020,Female,17.5
15,Hawaii,2011,Male,26.19
15,Hawaii,2011,Female,14.41
15,Hawaii,2012,Male,24.19
15,Hawaii,2012,Female,13.31
15,Hawaii,2013,Male,24.46
15,Hawaii,2013,Female,15.22
15,Hawaii,2014,Male,25.21
15,Hawaii,2014,Female,16.48
15,Hawaii,2015,Male,31.71
15,Hawaii,2015,Female,15.67
15,Hawaii,2016,Male,34.35
15,Hawaii,2016,Female,18.94
15,Hawaii,2017,Male,28.18
15,Hawaii,2017,Female,14.48
15,Hawaii,2018,Male,35.62
15,Hawaii,2018,Female,13.69
15,Hawaii,2019,Male,36.1
15,Hawaii,2019,Female,19.46
15,Hawaii,2020,Male,34.62
15,Hawaii,2020,Female,15.3
16,Idaho,2011,Male,34.62
16,Idaho,2011,Female,22.71
16,Idaho,2012,Male,34.05
16,Idaho,2012,Female,22.07
16,Idaho,2013,Male,30.83
16,Idaho,2013,Female,23.32
16,Idaho,2014,Male,31.72
16,Idaho,2014,Female,24.33
16,Idaho,2015,Male,34.44
16,Idaho,2015,Female,24.35
16,Idaho,2016,Male,36.3
16,Idaho,2016,Female,26.02
16,Idaho,2017,Male,36.73
16,Idaho,2017,Female,22.16
16,Idaho,2018,Male,38.36
16,Idaho,2018,Female,22.37
16,Idaho,2019,Male,36.89
16,Idaho,2019,Female,25.94
16,Idaho,2020,Male,38.33
16,Idaho,2020,Female,25.37
17,Illinois,2011,Male,23.21
17,Illinois,2011,Female,15.52
17,Illinois,2012,Male,23.56
17,Illinois,2012,Female,15.72
17,Illinois,2013,Male,22.73
17,Illinois,2013,Female,14.93
17,Illinois,2014,Male,23.88
17,Illinois,2014,Female,15.54
17,Illinois,2015,Male,24.74
17,Illinois,2015,Female,17.96
17,Illinois,2016,Male,27.02
17,Illinois,2016,Female,19.31
17,Illinois,2017,Male,28.56
17,Illinois,2017,Female,18.86
17,Illinois,2018,Male,27.38
17,Illinois,2018,Female,19.2
17,Illinois,2019,Male,30.3
17,Illinois,2019,Female,20.85
17,Illinois,2020,Male,24.68
17,Illinois,2020,Female,18.09
18,Indiana,2011,Male,21.6
18,Indiana,2011,Female,14.65
18,Indiana,2012,Male,22.46
18,Indiana,2012,Female,16.2
18,Indiana,2013,Male,21.66
18,Indiana,2013,Female,15.31
18,Indiana,2014,Male,27.07
18,Indiana,2014,Female,18.24
18,Indiana,2015,Male,28.41
18,Indiana,2015,Female,19.31
18,Indiana,2017,Male,29.19
18,Indiana,2017,Female,19.16
18,Indiana,2018,Male,24.86
18,Indiana,2018,Female,19.22
18,Indiana,2019,Male,25.43
18,Indiana,2019,Female,17.95
19,Iowa,2011,Male,28.13
19,Iowa,2011,Female,22.05
19,Iowa,2012,Male,27.88
19,Iowa,2012,Female,22.46
19,Iowa,2013,Male,31.25
19,Iowa,2013,Female,24.29
19,Iowa,2014,Male,30.52
19,Iowa,2014,Female,21.91
19,Iowa,2015,Male,30.48
19,Iowa,2015,Female,24.41
19,Iowa,2016,Male,33.28
19,Iowa,2016,Female,27.5
19,Iowa,2017,Male,32.02
19,Iowa,2017,Female,28.33
19,Iowa,2018,Male,35.07
19,Iowa,2018,Female,28.71
19,Iowa,2019,Male,36.17
19,Iowa,2019,Female,30.64
19,Iowa,2020,Male,33.32
19,Iowa,2020,Female,26.41
21,Kentucky,2011,Male,28.66
21,Kentucky,2011,Female,20.54
21,Kentucky,2012,Male,32.88
21,Kentucky,2012,Female,20.74
21,Kentucky,2013,Male,30.66
21,Kentucky,2013,Female,20.54
21,Kentucky,2014,Male,33.55
21,Kentucky,2014,Female,23.88
21,Kentucky,2015,Male,35.44
21,Kentucky,2015,Female,22.58
21,Kentucky,2016,Male,36.36
21,Kentucky,2016,Female,24.81
21,Kentucky,2017,Male,33.8
21,Kentucky,2017,Female,23.84
21,Kentucky,2018,Male,34.96
21,Kentucky,2018,Female,24.8
21,Kentucky,2019,Male,34.35
21,Kentucky,2019,Female,24.78
21,Kentucky,2020,Male,29.84
21,Kentucky,2020,Female,22.98
22,Louisiana,2011,Male,20.93
22,Louisiana,2011,Female,10.26
22,Louisiana,2012,Male,24.25
22,Louisiana,2012,Female,12.0
22,Louisiana,2013,Male,23.49
22,Louisiana,2013,Female,11.84
22,Louisiana,2014,Male,25.1
22,Louisiana,2014,Female,11.92
22,Louisiana,2015,Male,26.67
22,Louisiana,2015,Female,13.39
22,Louisiana,2016,Male,21.55
22,Louisiana,2016,Female,13.14
22,Louisiana,2017,Male,24.72
22,Louisiana,2017,Female,14.03
22,Louisiana,2018,Male,26.68
22,Louisiana,2018,Female,14.24
22,Louisiana,2019,Male,25.61
22,Louisiana,2019,Female,13.71
22,Louisiana,2020,Male,19.74
