"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"10","Delaware","2013","8.8","",,"Female"
"10","Delaware","2014","19.9","",,"Male"
"10","Delaware","2014","10.9","",,"Female"
"10","Delaware","2015","18.8","",,"Male"
"10","Delaware","2015","9.4","",,"Female"
"10","Delaware","2016","17.7","",,"Male"
"10","Delaware","2016","9.2","",,"Female"
"10","Delaware","2017","15.4","",,"Male"
"10","Delaware","2017","11.2","",,"Female"
"10","Delaware","2018","17.8","",,"Male"
"10","Delaware","2018","7.6","",,"Female"
"10","Delaware","2019","19.6","",,"Male"
"10","Delaware","2019","9.8","",,"Female"
"10","Delaware","2020","16.6","",,"Male"
"10","Delaware","2020","11.0","",,"Female"
"11","District of Columbia","2011","18.2","",,"Male"
"11","District of Columbia","2011","10.7","",,"Female"
"11","District of Columbia","2012","12.6","",,"Male"
"11","District of Columbia","2012","12.4","",,"Female"
"11","District of Columbia","2013","11.7","",,"Male"
"11","District of Columbia","2013","5.2","",,"Female"
"11","District of Columbia","2014","9.9","",,"Male"
"11","District of Columbia","2014","6.3","",,"Female"
"11","District of Columbia","2015","10.7","",,"Male"
"11","District of Columbia","2015","7.6","",,"Female"
"11","District of Columbia","2016","10.8","",,"Male"
"11","District of Columbia","2016","4.7","",,"Female"
"11","District of Columbia","2017","13.4","",,"Male"
"11","District of Columbia","2017","7.5","",,"Female"
"11","District of Columbia","2018","15.5","",,"Male"
"11","District of Columbia","2018","6.1","",,"Female"
"11","District of Columbia","2019","14.3","",,"Male"
"11","District of Columbia","2019","9.3","",,"Female"
"11","District of Columbia","2020","10.2","",,"Male"
"11","District of Columbia","2020","8.2","",,"Female"
"12","Florida","2011","23.3","",,"Male"
"12","Florida","2011","14.4","",,"Female"
"12","Florida","2012","22.0","",,"Male"
"12","Florida","2012","14.4","",,"Female"
"12","Florida","2013","25.1","",,"Male"
"12","Florida","2013","16.1","",,"Female"
"12","Florida","2014","25.2","",,"Male"
"12","Florida","2014","15.8","",,"Female"
"12","Florida","2015","26.1","",,"Male"
"12","Florida","2015","16.6","",,"Female"
"12","Florida","2016","23.9","",,"Male"
"12","Florida","2016","15.2","",,"Female"
"12","Florida","2017","21.6","",,"Male"
"12","Florida","2017","14.3","",,"Female"
"12","Florida","2018","22.5","",,"Male"
"12","Florida","2018","14.9","",,"Female"
"12","Florida","2019","20.1","",,"Male"
"12","Florida","2019","12.6","",,"Female"
"12","Florida","2020","20.5","",,"Male"
"12","Florida","2020","13.5","",,"Female"
"13","Georgia","2011","17.6","",,"Male"
"13","Georgia","2011","11.3","",,"Female"
"13","Georgia","2012","18.7","",,"Male"
"13","Georgia","2012","11.5","",,"Female"
"13","Georgia","2013","19.9","",,"Male"
"13","Georgia","2013","12.1","",,"Female"
"13","Georgia","2014","21.2","",,"Male"
"13","Georgia","2014","12.1","",,"Female"
"13","Georgia","2015","18.2","",,"Male"
"13","Georgia","2015","12.2","",,"Female"
"13","Georgia","2016","18.8","",,"Male"
"13","Georgia","2016","11.2","",,"Female"
"13","Georgia","2017","18.8","",,"Male"
"13","Georgia","2017","11.9","",,"Female"
"13","Georgia","2018","18.8","",,"Male"
"13","Georgia","2018","11.4","",,"Female"
"13","Georgia","2019","18.9","",,"Male"
"13","Georgia","2019","11.8","",,"Female"
"13","Georgia","2020","17.2","",,"Male"
"13","Georgia","2020","10.7","",,"Female"
"15","Hawaii","2011","16.6","",,"Male"
"15","Hawaii","2011","11.4","",,"Female"
"15","Hawaii","2012","14.2","",,"Male"
"15","Hawaii","2012","8.6","",,"Female"
"15","Hawaii","2013","13.4","",,"Male"
"15","Hawaii","2013","9.8","",,"Female"
"15","Hawaii","2014","15.0","",,"Male"
"15","Hawaii","2014","9.1","",,"Female"
"15","Hawaii","2015","13.1","",,"Male"
"15","Hawaii","2015","7.4","",,"Female"
"15","Hawaii","2016","13.7","",,"Male"
"15","Hawaii","2016","7.9","",,"Female"
"15","Hawaii","2017","14.1","",,"Male"
"15","Hawaii","2017","8.5","",,"Female"
"15","Hawaii","2018","12.4","",,"Male"
"15","Hawaii","2018","7.7","",,"Female"
"15","Hawaii","2019","13.4","",,"Male"
"15","Hawaii","2019","7.8","",,"Female"
"15","Hawaii","2020","13.0","",,"Male"
"15","Hawaii","2020","8.6","",,"Female"
"16","Idaho","2011","18.7","",,"Male"
"16","Idaho","2011","13.2","",,"Female"
"16","Idaho","2012","18.4","",,"Male"
"16","Idaho","2012","12.5","",,"Female"
"16","Idaho","2013","22.2","",,"Male"
"16","Idaho","2013","15.2","",,"Female"
"16","Idaho","2014","19.2","",,"Male"
"16","Idaho","2014","12.9","",,"Female"
"16","Idaho","2015","22.6","",,"Male"
"16","Idaho","2015","14.5","",,"Female"
"16","Idaho","2016","20.2","",,"Male"
"16","Idaho","2016","11.0","",,"Female"
"16","Idaho","2017","21.6","",,"Male"
"16","Idaho","2017","13.0","",,"Female"
"16","Idaho","2018","21.3","",,"Male"
"16","Idaho","2018","13.3","",,"Female"
"16","Idaho","2019","21.4","",,"Male"
"16","Idaho","2019","12.6","",,"Female"
"16","Idaho","2020","20.9","",,"Male"
"16","Idaho","2020","13.5","",,"Female"
"17","Illinois","2011","18.4","",,"Male"
"17","Illinois","2011","11.4","",,"Female"
"17","Illinois","2012","19.0","",,"Male"
"17","Illinois","2012","11.2","",,"Female"
"17","Illinois","2013","18.1","",,"Male"
"17","Illinois","2013","11.2","",,"Female"
"17","Illinois","2014","18.0","",,"Male"
"17","Illinois","2014","10.7","",,"Female"
"17","Illinois","2015","18.2","",,"Male"
"17","Illinois","2015","10.8","",,"Female"
"17","Illinois","2016","17.4","",,"Male"
"17","Illinois","2016","10.7","",,"Female"
"17","Illinois","2017","18.4","",,"Male"
"17","Illinois","2017","11.6","",,"Female"
"17","Illinois","2018","18.1","",,"Male"
"17","Illinois","2018","10.6","",,"Female"
"17","Illinois","2019","18.0","",,"Male"
"17","Illinois","2019","10.4","",,"Female"
"17","Illinois","2020","16.4","",,"Male"
"17","Illinois","2020","10.3","",,"Female"
"18","Indiana","2011","19.0","",,"Male"
"18","Indiana","2011","11.7","",,"Female"
"18","Indiana","2012","20.7","",,"Male"
"18","Indiana","2012","11.9","",,"Female"
"18","Indiana","2013","18.0","",,"Male"
"18","Indiana","2013","11.8","",,"Female"
"18","Indiana","2014","17.9","",,"Male"
"18","Indiana","2014","11.0","",,"Female"
"18","Indiana","2015","20.3","",,"Male"
"18","Indiana","2015","10.8","",,"Female"
"18","Indiana","2017","18.8","",,"Male"
"18","Indiana","2017","10.9","",,"Female"
"18","Indiana","2018","17.1","",,"Male"
"18","Indiana","2018","10.4","",,"Female"
"18","Indiana","2019","16.3","",,"Male"
"18","Indiana","2019","9.5","",,"Female"
"19","Iowa","2011","23.1","",,"Male"
"19","Iowa","2011","13.3","",,"Female"
"19","Iowa","2012","20.6","",,"Male"
"19","Iowa","2012","13.4","",,"Female"
"19","Iowa","2013","22.2","",,"Male"
"19","Iowa","2013","13.7","",,"Female"
"19","Iowa","2014","23.7","",,"Male"
"19","Iowa","2014","11.9","",,"Female"
"19","Iowa","2015","23.1","",,"Male"
"19","Iowa","2015","12.6","",,"Female"
"19","Iowa","2016","24.6","",,"Male"
"19","Iowa","2016","14.0","",,"Female"
"19","Iowa","2017","21.5","",,"Male"
"19","Iowa","2017","12.9","",,"Female"
"19","Iowa","2018","23.3","",,"Male"
"19","Iowa","2018","12.4","",,"Female"
"19","Iowa","2019","22.6","",,"Male"
"19","Iowa","2019","12.3","",,"Female"
"19","Iowa","2020","18.2","",,"Male"
"19","Iowa","2020","11.3","",,"Female"
"21","Kentucky","2011","24.3","",,"Male"
"21","Kentucky","2011","13.3","",,"Female"
"21","Kentucky","2012","20.8","",,"Male"
"21","Kentucky","2012","13.2","",,"Female"
"21","Kentucky","2013","20.6","",,"Male"
"21","Kentucky","2013","13.2","",,"Female"
"21","Kentucky","2014","19.7","",,"Male"
"21","Kentucky","2014","13.1","",,"Female"
"21","Kentucky","2015","22.2","",,"Male"
"21","Kentucky","2015","12.9","",,"Female"
"21","Kentucky","2016","21.7","",,"Male"
"21","Kentucky","2016","12.2","",,"Female"
"21","Kentucky","2017","20.9","",,"Male"
"21","Kentucky","2017","13.9","",,"Female"
"21","Kentucky","2018","19.7","",,"Male"
"21","Kentucky","2018","13.0","",,"Female"
"21","Kentucky","2019","22.9","",,"Male"
"21","Kentucky","2019","14.1","",,"Female"
"21","Kentucky","2020","19.3","",,"Male"
"21","Kentucky","2020","11.9","",,"Female"
"22","Louisiana","2011","18.7","",,"Male"
"22","Louisiana","2011","12.1","",,"Female"
"22","Louisiana","2012","18.5","",,"Male"
"22","Louisiana","2012","11.3","",,"Female"
"22","Louisiana","2013","18.4","",,"Male"
"22","Louisiana","2013","11.6","",,"Female"
"22","Louisiana","2014","18.7","",,"Male"
"22","Louisiana","2014","11.2","",,"Female"
"22","Louisiana","2015","19.7","",,"Male"
"22","Louisiana","2015","12.3","",,"Female"
"22","Louisiana","2016","19.6","",,"Male"
"22","Louisiana","2016","12.0","",,"Female"
"22","Louisiana","2017","16.8","",,"Male"
"22","Louisiana","2017","9.9","",,"Female"
"22","Louisiana","2018","17.5","",,"Male"
"22","Louisiana","2018","10.7","",,"Female"
"22","Louisiana","2019","19.3","",,"Male"
"22","Louisiana","2019","11.9","",,"Female"
"22","Louisiana","2020","16.8","",,"Male"
"22","Louisiana","2020","11.1","",,"Female"
"23","Maine","2011","21.0","",,"Male"
"23","Maine","2011","13.0","",,"Female"
"23","Maine","2012","21.0","",,"Male"
"23","Maine","2012","12.6","",,"Female"
"23","Maine","2013","19.0","",,"Male"
"23","Maine","2013","10.8","",,"Female"
"23","Maine","2014","17.4","",,"Male"
"23","Maine","2014","13.5","",,"Female"
"23","Maine","2015","19.4","",,"Male"
"23","Maine","2015","12.9","",,"Female"
"23","Maine","2016","19.8","",,"Male"
"23","Maine","2016","9.3","",,"Female"
"23","Maine","2017","19.5","",,"Male"
"23","Maine","2017","12.4","",,"Female"
"23","Maine","2018","19.3","",,"Male"
"23","Maine","2018","11.3","",,"Female"
"23","Maine","2019","19.2","",,"Male"
"23","Maine","2019","12.2","",,"Female"
"23","Maine","2020","20.1","",,"Male"
"23","Maine","2020","9.5","",,"Female"
"24","Maryland","2011","16.2","",,"Male"
"24","Maryland","2011","11.1","",,"Female"
"24","Maryland","2012","16.6","",,"Male"
"24","Maryland","2012","10.6","",,"Female"
"24","Maryland","2013","18.9","",,"Male"
"24","Maryland","2013","10.9","",,"Female"
"24","Maryland","2014","16.4","",,"Male"
"24","Maryland","2014","10.4","",,"Female"
"24","Maryland","2015","14.8","",,"Male"
"24","Maryland","2015","10.6","",,"Female"
"24","Maryland","2016","17.6","",,"Male"
"24","Maryland","2016","10.5","",,"Female"
"24","Maryland","2017","15.5","",,"Male"
"24","Maryland","2017","10.0","",,"Female"
"24","Maryland","2018","17.1","",,"Male"
"24","Maryland","2018","9.7","",,"Female"
"24","Maryland","2019","17.6","",,"Male"
"24","Maryland","2019","10.4","",,"Female"
"24","Maryland","2020","14.9","",,"Male"
"24","Maryland","2020","11.0","",,"Female"
"25","Massachusetts","2011","17.6","",,"Male"
"25","Massachusetts","2011","10.4","",,"Female"
"25","Massachusetts","2012","18.7","",,"Male"
"25","Massachusetts","2012","10.2","",,"Female"
"25","Massachusetts","2013","16.9","",,"Male"
"25","Massachusetts","2013","10.7","",,"Female"
"25","Massachusetts","2014","17.6","",,"Male"
"25","Massachusetts","2014","9.5","",,"Female"
"25","Massachusetts","2015","16.4","",,"Male"
"25","Massachusetts","2015","10.8","",,"Female"
"25","Massachusetts","2016","16.5","",,"Male"
"25","Massachusetts","2016","10.1","",,"Female"
"25","Massachusetts","2017","17.4","",,"Male"
"25","Massachusetts","2017","10.6","",,"Female"
"25","Massachusetts","2018","17.3","",,"Male"
"25","Massachusetts","2018","10.1","",,"Female"
"25","Massachusetts","2019","19.3","",,"Male"
"25","Massachusetts","2019","10.5","",,"Female"
"25","Massachusetts","2020","16.1","",,"Male"
"25","Massachusetts","2020","10.0","",,"Female"
"26","Michigan","2011","19.9","",,"Male"
"26","Michigan","2011","12.0","",,"Female"
"26","Michigan","2012","18.1","",,"Male"
"26","Michigan","2012","12.0","",,"Female"
"26","Michigan","2013","18.5","",,"Male"
"26","Michigan","2013","10.4","",,"Female"
"26","Michigan","2014","19.1","",,"Male"
"26","Michigan","2014","12.3","",,"Female"
"26","Michigan","2015","19.3","",,"Male"
"26","Michigan","2015","11.8","",,"Female"
"26","Michigan","2016","18.7","",,"Male"
"26","Michigan","2016","11.2","",,"Female"
"26","Michigan","2017","18.6","",,"Male"
"26","Michigan","2017","11.1","",,"Female"
"26","Michigan","2018","18.5","",,"Male"
"26","Michigan","2018","10.3","",,"Female"
"26","Michigan","2019","18.8","",,"Male"
"26","Michigan","2019","10.6","",,"Female"
"26","Michigan","2020","16.7","",,"Male"
"26","Michigan","2020","9.6","",,"Female"
"27","Minnesota","2011","23.8","",,"Male"
"27","Minnesota","2011","12.5","",,"Female"
"27","Minnesota","2012","24.1","",,"Male"
"27","Minnesota","2012","12.1","",,"Female"
"27","Minnesota","2013","21.9","",,"Male"
"27","Minnesota","2013","12.7","",,"Female"
"27","Minnesota","2014","22.4","",,"Male"
"27","Minnesota","2014","12.5","",,"Female"
"27","Minnesota","2015","23.8","",,"Male"
"27","Minnesota","2015","12.6","",,"Female"
"27","Minnesota","2016","22.8","",,"Male"
"27","Minnesota","2016","11.8","",,"Female"
"27","Minnesota","2017","22.5","",,"Male"
"27","Minnesota","2017","12.6","",,"Female"
"27","Minnesota","2018","23.2","",,"Male"
"27","Minnesota","2018","13.1","",,"Female"
"27","Minnesota","2019","21.2","",,"Male"
"27","Minnesota","2019","13.0","",,"Female"
"27","Minnesota","2020","22.4","",,"Male"
"27","Minnesota","2020","12.7","",,"Female"
"28","Mississippi","2011","17.5","",,"Male"
"28","Mississippi","2011","11.0","",,"Female"
"28","Mississippi","2012","17.9","",,"Male"
"28","Mississippi","2012","9.9","",,"Female"
"28","Mississippi","2013","17.5","",,"Male"
"28","Mississippi","2013","10.0","",,"Female"
"28","Mississippi","2014","16.7","",,"Male"
"28","Mississippi","2014","11.3","",,"Female"
"28","Mississippi","2015","16.8","",,"Male"
"28","Mississippi","2015","8.6","",,"Female"
"28","Mississippi","2016","15.6","",,"Male"
"28","Mississippi","2016","9.6","",,"Female"
"28","Mississippi","2017","15.9","",,"Male"
"28","Mississippi","2017","10.7","",,"Female"
"28","Mississippi","2018","16.5","",,"Male"
"28","Mississippi","2018","9.4","",,"Female"
"28","Mississippi","2019","15.2","",,"Male"
"28","Mississippi","2019","10.3","",,"Female"
"28","Mississippi","2020","16.3","",,"Male"
"28","Mississippi","2020","9.7","",,"Female"
"29","Missouri","2011","17.6","",,"Male"
"29","Missouri","2011","11.7","",,"Female"
"29","Missouri","2012","18.3","",,"Male"
"29","Missouri","2012","12.0","",,"Female"
"29","Missouri","2013","17.5","",,"Male"
"29","Missouri","2013","11.0","",,"Female"
"29","Missouri","2014","17.8","",,"Male"
"29","Missouri","2014","12.2","",,"Female"
"29","Missouri","2015","18.2","",,"Male"
"29","Missouri","2015","10.7","",,"Female"
"29","Missouri","2016","18.5","",,"Male"
"29","Missouri","2016","11.4","",,"Female"
"29","Missouri","2017","19.6","",,"Male"
"29","Missouri","2017","10.2","",,"Female"
"29","Missouri","2018","18.4","",,"Male"
"29","Missouri","2018","10.5","",,"Female"
"29","Missouri","2019","17.9","",,"Male"
"29","Missouri","2019","11.3","",,"Female"
"29","Missouri","2020","17.6","",,"Male"
"29","Missouri","2020","11.4","",,"Female"
"30","Montana","2011","21.6","",,"Male"
"30","Montana","2011","12.4","",,"Female"
"30","Montana","2012","24.0","",,"Male"
"30","Montana","2012","11.5","",,"Female"
"30","Montana","2013","22.3","",,"Male"
"30","Montana","2013","10.0","",,"Female"
"30","Montana","2014","19.8","",,"Male"
"30","Montana","2014","11.2","",,"Female"
"30","Montana","2015","21.0","",,"Male"
"30","Montana","2015","11.5","",,"Female"
"30","Montana","2016","21.7","",,"Male"
"30","Montana","2016","10.9","",,"Female"
"30","Montana","2017","19.6","",,"Male"
"30","Montana","2017","12.9","",,"Female"
"30","Montana","2018","21.5","",,"Male"
"30","Montana","2018","9.2","",,"Female"
"30","Montana","2019","22.3","",,"Male"
"30","Montana","2019","10.1","",,"Female"
"30","Montana","2020","16.2","",,"Male"
"30","Montana","2020","10.2","",,"Female"
"31","Nebraska","2011","19.6","",,"Male"
"31","Nebraska","2011","10.9","",,"Female"
"31","Nebraska","2012","20.8","",,"Male"
"31","Nebraska","2012","10.2","",,"Female"
"31","Nebraska","2013","19.5","",,"Male"
"31","Nebraska","2013","11.1","",,"Female"
"31","Nebraska","2014","19.3","",,"Male"
"31","Nebraska","2014","12.3","",,"Female"
"31","Nebraska","2015","16.2","",,"Male"
"31","Nebraska","2015","11.2","",,"Female"
"31","Nebraska","2016","21.4","",,"Male"
"31","Nebraska","2016","11.5","",,"Female"
"31","Nebraska","2017","17.5","",,"Male"
"31","Nebraska","2017","11.2","",,"Female"
"31","Nebraska","2018","21.0","",,"Male"
"31","Nebraska","2018","10.1","",,"Female"
"31","Nebraska","2019","19.5","",,"Male"
"31","Nebraska","2019","10.8","",,"Female"
"31","Nebraska","2020","18.0","",,"Male"
"31","Nebraska","2020","11.0","",,"Female"
"32","Nevada","2011","19.5","",,"Male"
"32","Nevada","2011","12.1","",,"Female"
"32","Nevada","2012","15.4","",,"Male"
"32","Nevada","2012","9.0","",,"Female"
"32","Nevada","2013","17.9","",,"Male"
"32","Nevada","2013","11.0","",,"Female"
"32","Nevada","2014","17.2","",,"Male"
"32","Nevada","2014","10.2","",,"Female"
"32","Nevada","2015","16.4","",,"Male"
"32","Nevada","2015","9.1","",,"Female"
"32","Nevada","2016","14.9","",,"Male"
"32","Nevada","2016","10.5","",,"Female"
"32","Nevada","2017","17.2","",,"Male"
"32","Nevada","2017","11.8","",,"Female"
"32","Nevada","2018","14.5","",,"Male"
"32","Nevada","2018","10.0","",,"Female"
"32","Nevada","2019","12.5","",,"Male"
"32","Nevada","2019","8.0","",,"Female"
"33","New Hampshire","2011","20.0","",,"Male"
"33","New Hampshire","2011","12.2","",,"Female"
"33","New Hampshire","2012","22.0","",,"Male"
"33","New Hampshire","2012","11.7","",,"Female"
"33","New Hampshire","2013","19.6","",,"Male"
"33","New Hampshire","2013","12.7","",,"Female"
"33","New Hampshire","2014","22.1","",,"Male"
"33","New Hampshire","2014","11.1","",,"Female"
