"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"23","Maine","2013","24.1","",,"Male"
"23","Maine","2013","16.5","",,"Female"
"23","Maine","2014","20.8","",,"Male"
"23","Maine","2014","20.2","",,"Female"
"23","Maine","2015","27.1","",,"Male"
"23","Maine","2015","17.0","",,"Female"
"23","Maine","2016","27.6","",,"Male"
"23","Maine","2016","15.2","",,"Female"
"23","Maine","2017","28.7","",,"Male"
"23","Maine","2017","14.9","",,"Female"
"23","Maine","2018","24.9","",,"Male"
"23","Maine","2018","16.0","",,"Female"
"23","Maine","2019","24.2","",,"Male"
"23","Maine","2019","15.0","",,"Female"
"23","Maine","2020","22.7","",,"Male"
"23","Maine","2020","16.5","",,"Female"
"24","Maryland","2011","19.9","",,"Male"
"24","Maryland","2011","15.5","",,"Female"
"24","Maryland","2012","20.2","",,"Male"
"24","Maryland","2012","14.0","",,"Female"
"24","Maryland","2013","22.4","",,"Male"
"24","Maryland","2013","16.3","",,"Female"
"24","Maryland","2014","20.5","",,"Male"
"24","Maryland","2014","15.1","",,"Female"
"24","Maryland","2015","20.4","",,"Male"
"24","Maryland","2015","14.1","",,"Female"
"24","Maryland","2016","22.0","",,"Male"
"24","Maryland","2016","15.8","",,"Female"
"24","Maryland","2017","22.7","",,"Male"
"24","Maryland","2017","16.3","",,"Female"
"24","Maryland","2018","21.7","",,"Male"
"24","Maryland","2018","15.0","",,"Female"
"24","Maryland","2019","23.1","",,"Male"
"24","Maryland","2019","14.2","",,"Female"
"24","Maryland","2020","20.8","",,"Male"
"24","Maryland","2020","13.1","",,"Female"
"25","Massachusetts","2011","22.7","",,"Male"
"25","Massachusetts","2011","15.9","",,"Female"
"25","Massachusetts","2012","23.0","",,"Male"
"25","Massachusetts","2012","18.1","",,"Female"
"25","Massachusetts","2013","23.9","",,"Male"
"25","Massachusetts","2013","17.0","",,"Female"
"25","Massachusetts","2014","24.3","",,"Male"
"25","Massachusetts","2014","16.0","",,"Female"
"25","Massachusetts","2015","24.3","",,"Male"
"25","Massachusetts","2015","15.7","",,"Female"
