"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"10","Delaware","2013","7.6","",,"Male"
"10","Delaware","2013","25.0","",,"Female"
"10","Delaware","2014","7.0","",,"Male"
"10","Delaware","2014","27.2","",,"Female"
"10","Delaware","2015","4.4","",,"Male"
"10","Delaware","2015","23.4","",,"Female"
"10","Delaware","2016","10.3","",,"Male"
"10","Delaware","2016","28.8","",,"Female"
"10","Delaware","2017","5.0","",,"Male"
"10","Delaware","2017","21.7","",,"Female"
"10","Delaware","2018","11.0","",,"Male"
"10","Delaware","2018","23.1","",,"Female"
"10","Delaware","2019","8.2","",,"Male"
"10","Delaware","2019","21.7","",,"Female"
"10","Delaware","2020","7.6","",,"Male"
"10","Delaware","2020","22.4","",,"Female"
"11","District of Columbia","2011","6.8","",,"Male"
"11","District of Columbia","2011","21.6","",,"Female"
"11","District of Columbia","2012","8.1","",,"Male"
"11","District of Columbia","2012","22.6","",,"Female"
"11","District of Columbia","2013","8.1","",,"Male"
"11","District of Columbia","2013","25.9","",,"Female"
"11","District of Columbia","2014","7.5","",,"Male"
"11","District of Columbia","2014","20.6","",,"Female"
"11","District of Columbia","2015","5.8","",,"Male"
"11","District of Columbia","2015","18.8","",,"Female"
"11","District of Columbia","2016","4.3","",,"Male"
"11","District of Columbia","2016","18.9","",,"Female"
"11","District of Columbia","2017","9.1","",,"Male"
"11","District of Columbia","2017","15.3","",,"Female"
"11","District of Columbia","2018","5.4","",,"Male"
"11","District of Columbia","2018","13.8","",,"Female"
"11","District of Columbia","2019","Suppressed","",,"Male"
"11","District of Columbia","2019","13.8","",,"Female"
"11","District of Columbia","2020","Suppressed","",,"Male"
"11","District of Columbia","2020","8.5","",,"Female"
"12","Florida","2011","5.4","",,"Male"
"12","Florida","2011","17.6","",,"Female"
"12","Florida","2012","6.1","",,"Male"
"12","Florida","2012","19.0","",,"Female"
"12","Florida","2013","6.4","",,"Male"
"12","Florida","2013","18.4","",,"Female"
"12","Florida","2014","6.6","",,"Male"
"12","Florida","2014","18.8","",,"Female"
"12","Florida","2015","6.6","",,"Male"
"12","Florida","2015","19.3","",,"Female"
"12","Florida","2016","6.5","",,"Male"
"12","Florida","2016","19.2","",,"Female"
"12","Florida","2017","6.5","",,"Male"
"12","Florida","2017","18.2","",,"Female"
"12","Florida","2018","5.9","",,"Male"
"12","Florida","2018","18.9","",,"Female"
"12","Florida","2019","6.9","",,"Male"
"12","Florida","2019","18.7","",,"Female"
"12","Florida","2020","6.2","",,"Male"
"12","Florida","2020","16.8","",,"Female"
"13","Georgia","2011","6.1","",,"Male"
"13","Georgia","2011","16.5","",,"Female"
"13","Georgia","2012","5.4","",,"Male"
"13","Georgia","2012","16.9","",,"Female"
"13","Georgia","2013","6.6","",,"Male"
