"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"10","Delaware","2011","3.8","",,"Female"
"10","Delaware","2012","4.8","",,"Male"
"10","Delaware","2012","4.0","",,"Female"
"10","Delaware","2013","4.5","",,"Male"
"10","Delaware","2013","2.7","",,"Female"
"10","Delaware","2014","5.0","",,"Male"
"10","Delaware","2014","3.9","",,"Female"
"10","Delaware","2015","6.7","",,"Male"
"10","Delaware","2015","3.1","",,"Female"
"10","Delaware","2016","6.1","",,"Male"
"10","Delaware","2016","2.4","",,"Female"
"10","Delaware","2017","4.3","",,"Male"
"10","Delaware","2017","4.6","",,"Female"
"10","Delaware","2018","4.6","",,"Male"
"10","Delaware","2018","2.8","",,"Female"
"10","Delaware","2019","7.1","",,"Male"
"10","Delaware","2019","4.3","",,"Female"
"10","Delaware","2020","5.4","",,"Male"
"10","Delaware","2020","3.3","",,"Female"
"11","District of Columbia","2011","Suppressed","Unstable",,"Male"
"11","District of Columbia","2011","Suppressed","Unstable",,"Female"
"11","District of Columbia","2012","Suppressed","Unstable",,"Male"
"11","District of Columbia","2012","Suppressed","",,"Female"
"11","District of Columbia","2013","Suppressed","Unstable",,"Male"
"11","District of Columbia","2013","Suppressed","Unstable",,"Female"
"11","District of Columbia","2014","Suppressed","Unstable",,"Male"
"11","District of Columbia","2014","Suppressed","Unstable",,"Female"
"11","District of Columbia","2015","Suppressed","Unstable",,"Male"
"11","District of Columbia","2015","Suppressed","Unstable",,"Female"
"11","District of Columbia","2016","Suppressed","Unstable",,"Male"
"11","District of Columbia","2016","Suppressed","Unstable",,"Female"
"11","District of Columbia","2017","Suppressed","Unstable",,"Male"
"11","District of Columbia","2017","Suppressed","",,"Female"
"11","District of Columbia","2018","Suppressed","Unstable",,"Male"
"11","District of Columbia","2018","Suppressed","Unstable",,"Female"
"11","District of Columbia","2019","Suppressed","",,"Male"
"11","District of Columbia","2019","Suppressed","Unstable",,"Female"
"11","District of Columbia","2020","Suppressed","Unstable",,"Male"
"11","District of Columbia","2020","Suppressed","Unstable",,"Female"
"12","Florida","2011","5.4","",,"Male"
"12","Florida","2011","3.5","",,"Female"
"12","Florida","2012","5.7","",,"Male"
"12","Florida","2012","4.0","",,"Female"
"12","Florida","2013","6.0","",,"Male"
"12","Florida","2013","3.9","",,"Female"
"12","Florida","2014","6.3","",,"Male"
"12","Florida","2014","4.2","",,"Female"
"12","Florida","2015","5.9","",,"Male"
"12","Florida","2015","3.9","",,"Female"
"12","Florida","2016","6.2","",,"Male"
"12","Florida","2016","4.4","",,"Female"
"12","Florida","2017","5.5","",,"Male"
"12","Florida","2017","4.2","",,"Female"
"12","Florida","2018","5.9","",,"Male"
"12","Florida","2018","4.3","",,"Female"
"12","Florida","2019","6.0","",,"Male"
"12","Florida","2019","4.0","",,"Female"
"12","Florida","2020","5.7","",,"Male"
"12","Florida","2020","4.1","",,"Female"
"13","Georgia","2011","4.7","",,"Male"
"13","Georgia","2011","3.9","",,"Female"
"13","Georgia","2012","5.3","",,"Male"
"13","Georgia","2012","3.6","",,"Female"
"13","Georgia","2013","5.3","",,"Male"
"13","Georgia","2013","3.6","",,"Female"
"13","Georgia","2014","5.5","",,"Male"
"13","Georgia","2014","3.5","",,"Female"
"13","Georgia","2015","5.6","",,"Male"
"13","Georgia","2015","3.9","",,"Female"
"13","Georgia","2016","5.1","",,"Male"
"13","Georgia","2016","3.5","",,"Female"
"13","Georgia","2017","4.8","",,"Male"
"13","Georgia","2017","3.7","",,"Female"
"13","Georgia","2018","4.4","",,"Male"
"13","Georgia","2018","3.4","",,"Female"
"13","Georgia","2019","5.4","",,"Male"
"13","Georgia","2019","3.8","",,"Female"
"13","Georgia","2020","5.5","",,"Male"
"13","Georgia","2020","3.6","",,"Female"
"15","Hawaii","2011","6.0","",,"Male"
"15","Hawaii","2011","4.1","",,"Female"
"15","Hawaii","2012","5.1","",,"Male"
"15","Hawaii","2012","4.2","",,"Female"
"15","Hawaii","2013","4.8","",,"Male"
"15","Hawaii","2013","3.5","",,"Female"
"15","Hawaii","2014","6.1","",,"Male"
"15","Hawaii","2014","3.8","",,"Female"
"15","Hawaii","2015","4.9","",,"Male"
"15","Hawaii","2015","2.6","",,"Female"
"15","Hawaii","2016","4.7","",,"Male"
"15","Hawaii","2016","3.3","",,"Female"
"15","Hawaii","2017","5.4","",,"Male"
"15","Hawaii","2017","3.4","",,"Female"
"15","Hawaii","2018","4.8","",,"Male"
"15","Hawaii","2018","2.5","",,"Female"
"15","Hawaii","2019","5.1","",,"Male"
"15","Hawaii","2019","3.5","",,"Female"
"15","Hawaii","2020","5.1","",,"Male"
"15","Hawaii","2020","3.9","",,"Female"
"16","Idaho","2011","4.4","",,"Male"
"16","Idaho","2011","3.2","",,"Female"
"16","Idaho","2012","4.0","",,"Male"
"16","Idaho","2012","3.6","",,"Female"
"16","Idaho","2013","4.9","",,"Male"
"16","Idaho","2013","4.2","",,"Female"
"16","Idaho","2014","4.7","",,"Male"
"16","Idaho","2014","3.6","",,"Female"
"16","Idaho","2015","5.3","",,"Male"
"16","Idaho","2015","2.8","",,"Female"
"16","Idaho","2016","5.8","",,"Male"
"16","Idaho","2016","2.9","",,"Female"
"16","Idaho","2017","7.0","",,"Male"
"16","Idaho","2017","4.7","",,"Female"
"16","Idaho","2018","5.9","",,"Male"
"16","Idaho","2018","4.4","",,"Female"
"16","Idaho","2019","4.8","",,"Male"
"16","Idaho","2019","3.2","",,"Female"
"16","Idaho","2020","6.2","",,"Male"
"16","Idaho","2020","3.7","",,"Female"
"17","Illinois","2011","5.1","",,"Male"
"17","Illinois","2011","4.2","",,"Female"
"17","Illinois","2012","6.0","",,"Male"
"17","Illinois","2012","3.8","",,"Female"
"17","Illinois","2013","6.1","",,"Male"
"17","Illinois","2013","4.0","",,"Female"
"17","Illinois","2014","5.5","",,"Male"
"17","Illinois","2014","3.9","",,"Female"
"17","Illinois","2015","5.9","",,"Male"
"17","Illinois","2015","3.5","",,"Female"
"17","Illinois","2016","5.1","",,"Male"
"17","Illinois","2016","3.8","",,"Female"
"17","Illinois","2017","5.6","",,"Male"
"17","Illinois","2017","3.9","",,"Female"
"17","Illinois","2018","5.7","",,"Male"
"17","Illinois","2018","3.4","",,"Female"
"17","Illinois","2019","5.4","",,"Male"
"17","Illinois","2019","3.4","",,"Female"
"17","Illinois","2020","5.4","",,"Male"
"17","Illinois","2020","3.9","",,"Female"
"18","Indiana","2011","6.4","",,"Male"
"18","Indiana","2011","4.1","",,"Female"
"18","Indiana","2012","5.8","",,"Male"
"18","Indiana","2012","4.0","",,"Female"
"18","Indiana","2013","5.4","",,"Male"
"18","Indiana","2013","4.2","",,"Female"
"18","Indiana","2014","6.7","",,"Male"
"18","Indiana","2014","4.1","",,"Female"
"18","Indiana","2015","6.1","",,"Male"
"18","Indiana","2015","4.0","",,"Female"
"18","Indiana","2017","5.5","",,"Male"
"18","Indiana","2017","3.9","",,"Female"
"18","Indiana","2018","5.4","",,"Male"
"18","Indiana","2018","3.6","",,"Female"
"18","Indiana","2019","4.9","",,"Male"
"18","Indiana","2019","3.0","",,"Female"
"19","Iowa","2011","5.1","",,"Male"
"19","Iowa","2011","3.7","",,"Female"
"19","Iowa","2012","6.1","",,"Male"
"19","Iowa","2012","3.8","",,"Female"
"19","Iowa","2013","6.7","",,"Male"
"19","Iowa","2013","4.3","",,"Female"
"19","Iowa","2014","6.2","",,"Male"
"19","Iowa","2014","3.4","",,"Female"
"19","Iowa","2015","6.5","",,"Male"
"19","Iowa","2015","4.2","",,"Female"
"19","Iowa","2016","7.4","",,"Male"
"19","Iowa","2016","5.1","",,"Female"
"19","Iowa","2017","6.2","",,"Male"
"19","Iowa","2017","3.8","",,"Female"
"19","Iowa","2018","5.8","",,"Male"
"19","Iowa","2018","4.2","",,"Female"
"19","Iowa","2019","6.2","",,"Male"
"19","Iowa","2019","3.8","",,"Female"
"19","Iowa","2020","5.3","",,"Male"
"19","Iowa","2020","3.6","",,"Female"
"21","Kentucky","2011","7.0","",,"Male"
"21","Kentucky","2011","4.2","",,"Female"
"21","Kentucky","2012","6.2","",,"Male"
"21","Kentucky","2012","4.3","",,"Female"
"21","Kentucky","2013","5.3","",,"Male"
"21","Kentucky","2013","4.3","",,"Female"
"21","Kentucky","2014","6.0","",,"Male"
"21","Kentucky","2014","4.0","",,"Female"
"21","Kentucky","2015","5.5","",,"Male"
"21","Kentucky","2015","4.1","",,"Female"
"21","Kentucky","2016","5.8","",,"Male"
"21","Kentucky","2016","3.5","",,"Female"
"21","Kentucky","2017","5.4","",,"Male"
"21","Kentucky","2017","3.9","",,"Female"
"21","Kentucky","2018","4.9","",,"Male"
"21","Kentucky","2018","3.8","",,"Female"
"21","Kentucky","2019","6.1","",,"Male"
"21","Kentucky","2019","5.2","",,"Female"
"21","Kentucky","2020","6.0","",,"Male"
"21","Kentucky","2020","3.6","",,"Female"
"22","Louisiana","2011","5.0","",,"Male"
"22","Louisiana","2011","3.6","",,"Female"
"22","Louisiana","2012","5.3","",,"Male"
"22","Louisiana","2012","3.8","",,"Female"
"22","Louisiana","2013","5.3","",,"Male"
"22","Louisiana","2013","3.3","",,"Female"
"22","Louisiana","2014","5.0","",,"Male"
"22","Louisiana","2014","3.8","",,"Female"
"22","Louisiana","2015","5.0","",,"Male"
"22","Louisiana","2015","3.6","",,"Female"
"22","Louisiana","2016","5.8","",,"Male"
"22","Louisiana","2016","3.9","",,"Female"
"22","Louisiana","2017","4.5","",,"Male"
"22","Louisiana","2017","3.0","",,"Female"
"22","Louisiana","2018","5.1","",,"Male"
"22","Louisiana","2018","3.3","",,"Female"
"22","Louisiana","2019","5.1","",,"Male"
"22","Louisiana","2019","4.2","",,"Female"
"22","Louisiana","2020","5.5","",,"Male"
"22","Louisiana","2020","3.4","",,"Female"
"23","Maine","2011","5.6","",,"Male"
"23","Maine","2011","5.2","",,"Female"
"23","Maine","2012","5.1","",,"Male"
"23","Maine","2012","3.9","",,"Female"
"23","Maine","2013","4.5","",,"Male"
"23","Maine","2013","3.4","",,"Female"
"23","Maine","2014","4.6","",,"Male"
"23","Maine","2014","3.8","",,"Female"
"23","Maine","2015","4.3","",,"Male"
"23","Maine","2015","3.2","",,"Female"
"23","Maine","2016","6.2","",,"Male"
"23","Maine","2016","2.0","",,"Female"
"23","Maine","2017","5.3","",,"Male"
"23","Maine","2017","3.4","",,"Female"
"23","Maine","2018","5.9","",,"Male"
"23","Maine","2018","3.9","",,"Female"
"23","Maine","2019","5.7","",,"Male"
"23","Maine","2019","4.5","",,"Female"
"23","Maine","2020","7.2","",,"Male"
"23","Maine","2020","2.9","",,"Female"
"24","Maryland","2011","4.7","",,"Male"
"24","Maryland","2011","3.9","",,"Female"
"24","Maryland","2012","5.4","",,"Male"
"24","Maryland","2012","3.5","",,"Female"
"24","Maryland","2013","6.1","",,"Male"
"24","Maryland","2013","3.7","",,"Female"
"24","Maryland","2014","5.0","",,"Male"
"24","Maryland","2014","3.1","",,"Female"
"24","Maryland","2015","4.2","",,"Male"
"24","Maryland","2015","3.6","",,"Female"
"24","Maryland","2016","5.4","",,"Male"
"24","Maryland","2016","3.6","",,"Female"
"24","Maryland","2017","4.2","",,"Male"
"24","Maryland","2017","2.9","",,"Female"
"24","Maryland","2018","5.4","",,"Male"
"24","Maryland","2018","2.9","",,"Female"
"24","Maryland","2019","4.9","",,"Male"
"24","Maryland","2019","3.4","",,"Female"
"24","Maryland","2020","3.9","",,"Male"
"24","Maryland","2020","3.4","",,"Female"
"25","Massachusetts","2011","5.2","",,"Male"
"25","Massachusetts","2011","3.3","",,"Female"
"25","Massachusetts","2012","5.0","",,"Male"
"25","Massachusetts","2012","3.5","",,"Female"
"25","Massachusetts","2013","5.0","",,"Male"
"25","Massachusetts","2013","3.8","",,"Female"
"25","Massachusetts","2014","5.1","",,"Male"
"25","Massachusetts","2014","3.0","",,"Female"
