"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"10","Delaware","2013","10.5","",,"Female"
"10","Delaware","2014","45.3","",,"Male"
"10","Delaware","2014","9.4","",,"Female"
"10","Delaware","2015","45.0","",,"Male"
"10","Delaware","2015","9.3","",,"Female"
"10","Delaware","2016","43.8","",,"Male"
"10","Delaware","2016","9.8","",,"Female"
"10","Delaware","2017","37.7","",,"Male"
"10","Delaware","2017","10.0","",,"Female"
"10","Delaware","2018","38.2","",,"Male"
"10","Delaware","2018","11.5","",,"Female"
"10","Delaware","2019","39.8","",,"Male"
"10","Delaware","2019","10.0","",,"Female"
"10","Delaware","2020","37.2","",,"Male"
"10","Delaware","2020","9.1","",,"Female"
"11","District of Columbia","2011","23.5","",,"Male"
"11","District of Columbia","2011","8.9","",,"Female"
"11","District of Columbia","2012","31.4","",,"Male"
"11","District of Columbia","2012","9.2","",,"Female"
"11","District of Columbia","2013","18.0","",,"Male"
"11","District of Columbia","2013","8.3","",,"Female"
"11","District of Columbia","2014","19.1","",,"Male"
"11","District of Columbia","2014","5.9","",,"Female"
"11","District of Columbia","2015","21.2","",,"Male"
"11","District of Columbia","2015","6.3","",,"Female"
"11","District of Columbia","2016","17.8","",,"Male"
"11","District of Columbia","2016","6.6","",,"Female"
"11","District of Columbia","2017","26.8","",,"Male"
"11","District of Columbia","2017","8.0","",,"Female"
"11","District of Columbia","2018","24.2","",,"Male"
"11","District of Columbia","2018","7.0","",,"Female"
"11","District of Columbia","2019","24.9","",,"Male"
"11","District of Columbia","2019","7.1","",,"Female"
"11","District of Columbia","2020","17.7","",,"Male"
"11","District of Columbia","2020","5.3","",,"Female"
"12","Florida","2011","36.5","",,"Male"
"12","Florida","2011","9.1","",,"Female"
"12","Florida","2012","36.7","",,"Male"
"12","Florida","2012","8.4","",,"Female"
"12","Florida","2013","38.8","",,"Male"
"12","Florida","2013","9.6","",,"Female"
"12","Florida","2014","38.6","",,"Male"
"12","Florida","2014","10.1","",,"Female"
"12","Florida","2015","37.0","",,"Male"
"12","Florida","2015","9.4","",,"Female"
"12","Florida","2016","35.2","",,"Male"
"12","Florida","2016","8.9","",,"Female"
"12","Florida","2017","32.0","",,"Male"
"12","Florida","2017","8.5","",,"Female"
"12","Florida","2018","31.0","",,"Male"
"12","Florida","2018","8.0","",,"Female"
"12","Florida","2019","31.8","",,"Male"
"12","Florida","2019","7.9","",,"Female"
"12","Florida","2020","29.0","",,"Male"
"12","Florida","2020","7.2","",,"Female"
"13","Georgia","2011","32.9","",,"Male"
"13","Georgia","2011","7.4","",,"Female"
"13","Georgia","2012","33.7","",,"Male"
"13","Georgia","2012","8.4","",,"Female"
"13","Georgia","2013","32.7","",,"Male"
"13","Georgia","2013","7.2","",,"Female"
"13","Georgia","2014","32.4","",,"Male"
"13","Georgia","2014","8.0","",,"Female"
"13","Georgia","2015","32.9","",,"Male"
"13","Georgia","2015","8.0","",,"Female"
"13","Georgia","2016","33.1","",,"Male"
"13","Georgia","2016","7.6","",,"Female"
"13","Georgia","2017","32.9","",,"Male"
"13","Georgia","2017","7.6","",,"Female"
"13","Georgia","2018","33.2","",,"Male"
"13","Georgia","2018","7.4","",,"Female"
"13","Georgia","2019","31.9","",,"Male"
"13","Georgia","2019","7.6","",,"Female"
"13","Georgia","2020","28.8","",,"Male"
"13","Georgia","2020","7.3","",,"Female"
"15","Hawaii","2011","21.5","",,"Male"
"15","Hawaii","2011","4.9","",,"Female"
"15","Hawaii","2012","22.1","",,"Male"
"15","Hawaii","2012","5.8","",,"Female"
"15","Hawaii","2013","21.6","",,"Male"
"15","Hawaii","2013","6.2","",,"Female"
"15","Hawaii","2014","27.3","",,"Male"
"15","Hawaii","2014","5.2","",,"Female"
"15","Hawaii","2015","24.7","",,"Male"
"15","Hawaii","2015","6.4","",,"Female"
"15","Hawaii","2016","23.5","",,"Male"
"15","Hawaii","2016","4.4","",,"Female"
"15","Hawaii","2017","26.9","",,"Male"
"15","Hawaii","2017","4.7","",,"Female"
"15","Hawaii","2018","22.6","",,"Male"
"15","Hawaii","2018","5.3","",,"Female"
"15","Hawaii","2019","23.3","",,"Male"
"15","Hawaii","2019","5.3","",,"Female"
"15","Hawaii","2020","23.2","",,"Male"
"15","Hawaii","2020","5.1","",,"Female"
"16","Idaho","2011","36.3","",,"Male"
"16","Idaho","2011","9.4","",,"Female"
"16","Idaho","2012","41.1","",,"Male"
"16","Idaho","2012","7.4","",,"Female"
"16","Idaho","2013","39.1","",,"Male"
"16","Idaho","2013","8.1","",,"Female"
"16","Idaho","2014","37.1","",,"Male"
"16","Idaho","2014","9.7","",,"Female"
"16","Idaho","2015","34.1","",,"Male"
"16","Idaho","2015","10.2","",,"Female"
"16","Idaho","2016","37.5","",,"Male"
"16","Idaho","2016","8.2","",,"Female"
"16","Idaho","2017","38.9","",,"Male"
"16","Idaho","2017","8.5","",,"Female"
"16","Idaho","2018","35.4","",,"Male"
"16","Idaho","2018","7.6","",,"Female"
"16","Idaho","2019","39.7","",,"Male"
"16","Idaho","2019","7.1","",,"Female"
"16","Idaho","2020","30.6","",,"Male"
"16","Idaho","2020","8.0","",,"Female"
"17","Illinois","2011","37.6","",,"Male"
"17","Illinois","2011","9.8","",,"Female"
"17","Illinois","2012","36.5","",,"Male"
"17","Illinois","2012","9.3","",,"Female"
"17","Illinois","2013","39.1","",,"Male"
"17","Illinois","2013","9.6","",,"Female"
"17","Illinois","2014","37.1","",,"Male"
"17","Illinois","2014","9.2","",,"Female"
"17","Illinois","2015","37.5","",,"Male"
"17","Illinois","2015","9.8","",,"Female"
"17","Illinois","2016","36.2","",,"Male"
"17","Illinois","2016","9.2","",,"Female"
"17","Illinois","2017","36.2","",,"Male"
"17","Illinois","2017","8.5","",,"Female"
"17","Illinois","2018","33.2","",,"Male"
"17","Illinois","2018","8.7","",,"Female"
"17","Illinois","2019","34.2","",,"Male"
"17","Illinois","2019","8.4","",,"Female"
"17","Illinois","2020","32.4","",,"Male"
"17","Illinois","2020","8.0","",,"Female"
"18","Indiana","2011","38.3","",,"Male"
"18","Indiana","2011","9.1","",,"Female"
"18","Indiana","2012","38.5","",,"Male"
"18","Indiana","2012","9.3","",,"Female"
"18","Indiana","2013","38.9","",,"Male"
"18","Indiana","2013","9.7","",,"Female"
"18","Indiana","2014","41.1","",,"Male"
"18","Indiana","2014","9.9","",,"Female"
"18","Indiana","2015","39.8","",,"Male"
"18","Indiana","2015","8.9","",,"Female"
"18","Indiana","2017","38.0","",,"Male"
"18","Indiana","2017","9.3","",,"Female"
"18","Indiana","2018","36.0","",,"Male"
"18","Indiana","2018","9.5","",,"Female"
"18","Indiana","2019","34.5","",,"Male"
"18","Indiana","2019","8.1","",,"Female"
"19","Iowa","2011","40.4","",,"Male"
"19","Iowa","2011","8.0","",,"Female"
"19","Iowa","2012","39.0","",,"Male"
"19","Iowa","2012","9.3","",,"Female"
"19","Iowa","2013","37.3","",,"Male"
"19","Iowa","2013","8.6","",,"Female"
"19","Iowa","2014","38.0","",,"Male"
"19","Iowa","2014","9.8","",,"Female"
"19","Iowa","2015","39.9","",,"Male"
"19","Iowa","2015","8.2","",,"Female"
"19","Iowa","2016","36.8","",,"Male"
"19","Iowa","2016","8.8","",,"Female"
"19","Iowa","2017","38.9","",,"Male"
"19","Iowa","2017","8.9","",,"Female"
"19","Iowa","2018","40.0","",,"Male"
"19","Iowa","2018","8.5","",,"Female"
"19","Iowa","2019","39.1","",,"Male"
"19","Iowa","2019","8.9","",,"Female"
"19","Iowa","2020","35.3","",,"Male"
"19","Iowa","2020","8.0","",,"Female"
