"StateFIPS","State","Year","Value","Data Comment",,"Sex"
"10","Delaware","2013","30.45","",,"Female"
"10","Delaware","2014","43.31","",,"Male"
"10","Delaware","2014","32.92","",,"Female"
"10","Delaware","2015","43.77","",,"Male"
"10","Delaware","2015","37.61","",,"Female"
"10","Delaware","2016","48.10","",,"Male"
"10","Delaware","2016","32.43","",,"Female"
"10","Delaware","2017","45.89","",,"Male"
"10","Delaware","2017","31.51","",,"Female"
"10","Delaware","2018","37.79","",,"Male"
"10","Delaware","2018","33.93","",,"Female"
"10","Delaware","2019","40.69","",,"Male"
"10","Delaware","2019","27.31","",,"Female"
"10","Delaware","2020","33.23","",,"Male"
"10","Delaware","2020","26.21","",,"Female"
"11","District of Columbia","2011","51.00","",,"Male"
"11","District of Columbia","2011","37.45","",,"Female"
"11","District of Columbia","2012","51.33","",,"Male"
"11","District of Columbia","2012","32.23","",,"Female"
"11","District of Columbia","2013","39.64","",,"Male"
"11","District of Columbia","2013","41.03","",,"Female"
"11","District of Columbia","2014","56.10","",,"Male"
"11","District of Columbia","2014","37.95","",,"Female"
"11","District of Columbia","2015","35.98","",,"Male"
"11","District of Columbia","2015","30.54","",,"Female"
"11","District of Columbia","2016","34.55","",,"Male"
"11","District of Columbia","2016","36.03","",,"Female"
"11","District of Columbia","2017","38.70","",,"Male"
"11","District of Columbia","2017","34.36","",,"Female"
"11","District of Columbia","2018","47.24","",,"Male"
"11","District of Columbia","2018","31.27","",,"Female"
"11","District of Columbia","2019","41.85","",,"Male"
"11","District of Columbia","2019","29.52","",,"Female"
"11","District of Columbia","2020","33.83","",,"Male"
"11","District of Columbia","2020","26.18","",,"Female"
"12","Florida","2011","47.15","",,"Male"
"12","Florida","2011","34.74","",,"Female"
"12","Florida","2012","43.37","",,"Male"
"12","Florida","2012","33.19","",,"Female"
"12","Florida","2013","44.30","",,"Male"
"12","Florida","2013","33.51","",,"Female"
"12","Florida","2014","44.42","",,"Male"
"12","Florida","2014","32.97","",,"Female"
"12","Florida","2015","43.28","",,"Male"
"12","Florida","2015","33.10","",,"Female"
"12","Florida","2016","42.51","",,"Male"
"12","Florida","2016","33.10","",,"Female"
"12","Florida","2017","41.22","",,"Male"
"12","Florida","2017","31.28","",,"Female"
"12","Florida","2018","40.65","",,"Male"
"12","Florida","2018","31.30","",,"Female"
"12","Florida","2019","40.96","",,"Male"
"12","Florida","2019","32.07","",,"Female"
"12","Florida","2020","38.28","",,"Male"
"12","Florida","2020","28.40","",,"Female"
"13","Georgia","2011","49.46","",,"Male"
"13","Georgia","2011","36.65","",,"Female"
"13","Georgia","2012","50.18","",,"Male"
"13","Georgia","2012","36.47","",,"Female"
"13","Georgia","2013","49.30","",,"Male"
"13","Georgia","2013","35.41","",,"Female"
"13","Georgia","2014","50.38","",,"Male"
"13","Georgia","2014","35.74","",,"Female"
"13","Georgia","2015","49.55","",,"Male"
"13","Georgia","2015","36.32","",,"Female"
"13","Georgia","2016","48.72","",,"Male"
"13","Georgia","2016","36.68","",,"Female"
"13","Georgia","2017","45.93","",,"Male"
"13","Georgia","2017","33.91","",,"Female"
"13","Georgia","2018","47.22","",,"Male"
"13","Georgia","2018","34.08","",,"Female"
"13","Georgia","2019","47.21","",,"Male"
"13","Georgia","2019","33.72","",,"Female"
"13","Georgia","2020","41.64","",,"Male"
"13","Georgia","2020","31.97","",,"Female"
"15","Hawaii","2011","56.17","",,"Male"
"15","Hawaii","2011","35.53","",,"Female"
"15","Hawaii","2012","49.80","",,"Male"
"15","Hawaii","2012","34.87","",,"Female"
"15","Hawaii","2013","51.19","",,"Male"
"15","Hawaii","2013","33.88","",,"Female"
"15","Hawaii","2014","45.24","",,"Male"
"15","Hawaii","2014","38.52","",,"Female"
"15","Hawaii","2015","46.95","",,"Male"
"15","Hawaii","2015","36.09","",,"Female"
"15","Hawaii","2016","48.35","",,"Male"
"15","Hawaii","2016","35.20","",,"Female"
"15","Hawaii","2017","45.19","",,"Male"
"15","Hawaii","2017","35.13","",,"Female"
"15","Hawaii","2018","45.83","",,"Male"
"15","Hawaii","2018","29.07","",,"Female"
"15","Hawaii","2019","45.18","",,"Male"
"15","Hawaii","2019","33.34","",,"Female"
"15","Hawaii","2020","41.88","",,"Male"
"15","Hawaii","2020","31.96","",,"Female"
"16","Idaho","2011","42.94","",,"Male"
"16","Idaho","2011","35.63","",,"Female"
"16","Idaho","2012","37.88","",,"Male"
"16","Idaho","2012","33.95","",,"Female"
"16","Idaho","2013","42.48","",,"Male"
"16","Idaho","2013","29.68","",,"Female"
"16","Idaho","2014","38.04","",,"Male"
"16","Idaho","2014","35.01","",,"Female"
"16","Idaho","2015","39.92","",,"Male"
"16","Idaho","2015","32.97","",,"Female"
"16","Idaho","2016","41.12","",,"Male"
"16","Idaho","2016","29.99","",,"Female"
"16","Idaho","2017","37.91","",,"Male"
"16","Idaho","2017","30.59","",,"Female"
"16","Idaho","2018","42.10","",,"Male"
"16","Idaho","2018","31.55","",,"Female"
"16","Idaho","2019","38.49","",,"Male"
"16","Idaho","2019","31.73","",,"Female"
"16","Idaho","2020","38.32","",,"Male"
"16","Idaho","2020","27.58","",,"Female"
"17","Illinois","2011","54.57","",,"Male"
"17","Illinois","2011","40.25","",,"Female"
"17","Illinois","2012","52.20","",,"Male"
"17","Illinois","2012","37.39","",,"Female"
"17","Illinois","2013","50.91","",,"Male"
"17","Illinois","2013","37.58","",,"Female"
"17","Illinois","2014","50.10","",,"Male"
"17","Illinois","2014","36.78","",,"Female"
"17","Illinois","2015","50.77","",,"Male"
"17","Illinois","2015","36.42","",,"Female"
"17","Illinois","2016","49.80","",,"Male"
"17","Illinois","2016","38.97","",,"Female"
"17","Illinois","2017","47.72","",,"Male"
"17","Illinois","2017","35.45","",,"Female"
"17","Illinois","2018","47.05","",,"Male"
"17","Illinois","2018","36.36","",,"Female"
"17","Illinois","2019","45.64","",,"Male"
"17","Illinois","2019","33.98","",,"Female"
"17","Illinois","2020","41.17","",,"Male"
"17","Illinois","2020","29.21","",,"Female"
"18","Indiana","2011","49.49","",,"Male"
"18","Indiana","2011","40.91","",,"Female"
"18","Indiana","2012","49.85","",,"Male"
"18","Indiana","2012","38.17","",,"Female"
"18","Indiana","2013","49.58","",,"Male"
"18","Indiana","2013","39.03","",,"Female"
"18","Indiana","2014","49.63","",,"Male"
"18","Indiana","2014","37.78","",,"Female"
"18","Indiana","2015","50.35","",,"Male"
"18","Indiana","2015","37.60","",,"Female"
"18","Indiana","2017","50.21","",,"Male"
"18","Indiana","2017","35.73","",,"Female"
"18","Indiana","2018","47.28","",,"Male"
"18","Indiana","2018","35.44","",,"Female"
"18","Indiana","2019","43.55","",,"Male"
"18","Indiana","2019","35.92","",,"Female"
"19","Iowa","2011","54.48","",,"Male"
"19","Iowa","2011","38.58","",,"Female"
"19","Iowa","2012","49.34","",,"Male"
"19","Iowa","2012","40.60","",,"Female"
"19","Iowa","2013","50.33","",,"Male"
"19","Iowa","2013","37.87","",,"Female"
"19","Iowa","2014","52.13","",,"Male"
"19","Iowa","2014","42.51","",,"Female"
