StateFIPS,State,Year,Value
49,Utah,2011,0.36
49,Utah,2014,0.25
49,Utah,2017,0.09
49,Utah,2018,0.09
49,Utah,2019,0.09
50,Vermont,2011,0.66
50,Vermont,2014,0.34
50,Vermont,2017,0.25
50,Vermont,2018,0.25
50,Vermont,2019,0.18
51,Virginia,2011,0.6
51,Virginia,2014,0.35
51,Virginia,2017,0.21
51,Virginia,2018,0.21
51,Virginia,2019,0.18
53,Washington,2011,0.64
53,Washington,2014,0.52
53,Washington,2017,0.27
53,Washington,2018,0.19
53,Washington,2019,0.15
54,West Virginia,2011,0.6
54,West Virginia,2014,0.37
54,West Virginia,2017,0.3
54,West Virginia,2018,0.32
54,West Virginia,2019,0.31
55,Wisconsin,2011,0.59
55,Wisconsin,2014,0.35
55,Wisconsin,2017,0.2
55,Wisconsin,2018,0.26
55,Wisconsin,2019,0.19
56,Wyoming,2011,0.4
56,Wyoming,2014,0.14
56,Wyoming,2017,0.09
56,Wyoming,2018,0.1
56,Wyoming,2019,0.09
72,Puerto Rico,2011,0.49
72,Puerto Rico,2014,0.3
72,Puerto Rico,2017,0.17
72,Puerto Rico,2018,0.04
72,Puerto Rico,2019,0.04
78,Virgin Islands of the US,2014,0.17
78,Virgin Islands of the US,2017,0.15
78,Virgin Islands of the US,2018,0.03
78,Virgin Islands of the US,2019,0.01
