StateFIPS,State,Year,Value
49,Utah,2011,0.27
49,Utah,2014,0.48
49,Utah,2017,0.04
49,Utah,2018,0.03
49,Utah,2019,0.04
50,Vermont,2011,0.26
50,Vermont,2014,0.09
50,Vermont,2017,0.05
50,Vermont,2018,0.05
50,Vermont,2019,0.05
51,Virginia,2011,0.58
51,Virginia,2014,0.31
51,Virginia,2017,0.11
51,Virginia,2018,0.09
51,Virginia,2019,0.1
53,Washington,2011,0.64
53,Washington,2014,0.45
53,Washington,2017,0.07
53,Washington,2018,0.06
53,Washington,2019,0.07
54,West Virginia,2011,0.53
54,West Virginia,2014,0.23
54,West Virginia,2017,0.08
54,West Virginia,2018,0.07
54,West Virginia,2019,0.07
55,Wisconsin,2011,0.49
55,Wisconsin,2014,0.23
55,Wisconsin,2017,0.08
55,Wisconsin,2018,0.08
55,Wisconsin,2019,0.08
56,Wyoming,2011,0.42
56,Wyoming,2014,0.13
56,Wyoming,2017,0.02
56,Wyoming,2018,0.02
56,Wyoming,2019,0.03
72,Puerto Rico,2011,0.86
72,Puerto Rico,2014,0.16
72,Puerto Rico,2017,0.04
72,Puerto Rico,2018,0.03
72,Puerto Rico,2019,0.03
78,Virgin Islands of the US,2014,0.2
78,Virgin Islands of the US,2017,0.06
78,Virgin Islands of the US,2018,0.03
78,Virgin Islands of the US,2019,0.02
