StateFIPS,State,Year,Value
45,South Carolina,2022,51.5
46,South Dakota,2022,37.5
47,Tennessee,2022,61.5
48,Texas,2022,33.9
49,Utah,2022,46.3
50,Vermont,2022,30.1
51,Virginia,2022,34.1
53,Washington,2022,36.2
54,West Virginia,2022,48.1
55,Wisconsin,2022,35.2
56,Wyoming,2022,44.0
1,Alabama,2023,71.4
2,Alaska,2023,30.4
4,Arizona,2023,34.7
5,Arkansas,2023,71.5
6,California,2023,23.8
8,Colorado,2023,32.4
9,Connecticut,2023,32.4
10,Delaware,2023,39.5
11,District of Columbia,2023,30.3
12,Florida,2023,37.4
13,Georgia,2023,47.3
15,Hawaii,2023,22.6
16,Idaho,2023,44.2
17,Illinois,2023,35.2
18,Indiana,2023,49.4
19,Iowa,2023,34.6
20,Kansas,2023,52.8
21,Kentucky,2023,58.3
22,Louisiana,2023,62.7
23,Maine,2023,33.8
24,Maryland,2023,32.9
25,Massachusetts,2023,28.6
26,Michigan,2023,47.9
27,Minnesota,2023,26.5
28,Mississippi,2023,63.1
29,Missouri,2023,47.0
30,Montana,2023,40.4
31,Nebraska,2023,42.7
32,Nevada,2023,40.1
33,New Hampshire,2023,30.9
34,New Jersey,2023,26.3
35,New Mexico,2023,33.7
36,New York,2023,26.3
37,North Carolina,2023,46.7
38,North Dakota,2023,32.4
39,Ohio,2023,40.7
40,Oklahoma,2023,52.9
41,Oregon,2023,40.0
42,Pennsylvania,2023,36.4
44,Rhode Island,2023,30.5
45,South Carolina,2023,48.4
46,South Dakota,2023,35.8
47,Tennessee,2023,58.6
48,Texas,2023,32.2
49,Utah,2023,43.8
50,Vermont,2023,27.9
51,Virginia,2023,32.5
53,Washington,2023,34.5
54,West Virginia,2023,46.4
55,Wisconsin,2023,32.8
56,Wyoming,2023,43.0
