StateFIPS,State,Year,Value
49,Utah,2011,0.77
49,Utah,2014,0.94
49,Utah,2017,0.61
49,Utah,2018,0.57
49,Utah,2019,0.51
50,Vermont,2011,0.89
50,Vermont,2014,0.81
50,Vermont,2017,0.75
50,Vermont,2018,0.7
50,Vermont,2019,0.67
51,Virginia,2011,1.72
51,Virginia,2014,1.4
51,Virginia,2017,1.28
51,Virginia,2018,1.12
51,Virginia,2019,1.24
53,Washington,2011,1.03
53,Washington,2014,1.26
53,Washington,2017,1.37
53,Washington,2018,0.89
53,Washington,2019,0.78
54,West Virginia,2011,1.39
54,West Virginia,2014,1.21
54,West Virginia,2017,1.22
54,West Virginia,2018,1.08
54,West Virginia,2019,1.13
55,Wisconsin,2011,1.04
55,Wisconsin,2014,0.78
55,Wisconsin,2017,0.72
55,Wisconsin,2018,0.71
55,Wisconsin,2019,0.63
56,Wyoming,2011,0.74
56,Wyoming,2014,0.66
56,Wyoming,2017,0.54
56,Wyoming,2018,0.51
56,Wyoming,2019,0.47
72,Puerto Rico,2011,0.22
72,Puerto Rico,2014,0.77
72,Puerto Rico,2017,0.8
72,Puerto Rico,2018,0.97
72,Puerto Rico,2019,0.97
78,Virgin Islands of the US,2014,0.33
78,Virgin Islands of the US,2017,0.52
78,Virgin Islands of the US,2018,0.72
78,Virgin Islands of the US,2019,0.72
